#Province id 0 is ignored, hard coded.
0;0;0;0;;x;;;;;;;;;;;;;;;;;
931;81;224;76;931;x;
932;42;52;163;932;x;
933;142;146;75;933;x;
934;81;126;204;Amon Anlug;x;
935;204;11;15;Seminem Tumu;x;
936;231;60;165;Siida;x;
937;233;107;130;937;x;
938;94;214;113;938;x;
939;152;30;17;939;x;
940;219;85;194;940;x;
941;62;92;28;941;x;
942;134;44;48;942;x;
943;76;250;24;943;x;
944;5;194;13;944;x;
945;110;200;62;945;x;
946;182;81;177;946;x;
947;92;243;133;947;x;
948;204;109;215;948;x;
949;255;76;249;949;x;
950;88;39;89;950;x;
951;196;207;128;951;x;
952;103;69;182;952;x;
953;154;3;140;953;x;
954;66;95;200;954;x;
955;250;60;62;955;x;
956;122;205;234;956;x;
957;132;243;99;Ost Ringdyr;x;
958;200;57;238;Iffguld;x;
959;115;132;35;959;x;
960;170;113;133;960;x;
961;142;13;228;961;x;
962;165;247;80;962;x;
963;228;75;57;963;x;
964;255;9;175;964;x;
965;82;118;27;965;x;
966;120;31;119;966;x;
967;194;219;15;967;x;
968;159;221;116;968;x;
969;24;96;150;Penmorva;x;
970;255;75;27;Imlad Mitheithel;x;
971;213;3;237;Tirith Rhaw;x;
972;191;207;34;Morva Tarth;x;
973;37;203;211;Rist Angsiril;x;
974;73;93;100;974;x;
975;28;48;209;975;x;
976;55;210;246;976;x;
977;128;145;213;977;x;
978;215;6;224;978;x;
979;78;121;149;979;x;
980;118;226;92;980;x;
981;244;98;231;981;x;
982;183;27;90;982;x;
983;146;181;63;Sturlurza-Nurn;x;
984;131;165;42;984;x;
985;247;56;171;Hundur;x;
986;14;219;208;986;x;
987;136;142;207;Burh Anthar;x;
988;53;116;156;Burh Shalca;x;
989;64;184;182;989;x;
990;1;151;153;990;x;
991;121;121;246;991;x;
992;156;51;111;Burh Sauthis;x;
993;219;233;106;Cor Angalaladh;x;
994;252;222;209;Fallug;x;
995;201;49;164;Tum-Toleth;x;
996;227;72;57;Ilmaryen;x;
997;76;213;94;Imrad Morchant;x;
998;145;74;35;Sarn Goriwing;x;
999;218;229;112;Tharlaeg;x;
1000;52;168;210;Kutanstath;x;
1001;9;75;112;Elrungagard;x;
1002;195;79;125;Vargurat;x;
1003;147;39;27;Bulor-Ilg;x;
1004;225;239;159;Ieskat;x;
1005;189;25;145;Krash-Balum;x;
1006;194;62;16;Tirith Thoron;x;
1007;231;25;113;Myrld;x;
1008;15;241;63;Khoren;x;
1009;13;224;229;Rhunost;x;
1010;144;101;142;Unsibyaburg;x;
1011;75;174;147;Tirith Nimnen;x;
1012;210;209;18;Loeg Firn;x;
1013;167;40;167;Tirith Nindor;x;
1014;239;131;38;Tirith Ingon;x;
1015;12;250;16;Tel Verenaer;x;
1016;194;54;29;Tel Pelenas;x;
1017;186;137;50;1017;x;
1018;46;101;16;Lang Rhuven;x;
1019;247;219;219;Ashkirir;x;
1020;162;60;105;Haudh-en-Ohtarrin-Morin;x;
1021;32;104;9;Cirith Gorgor;x;
1022;32;191;49;Carach Angren;x;
1023;113;197;47;Minas Durlith;x;
1024;19;169;20;Ostigurth;x;
1025;156;59;106;Den Nurn;x;
1026;91;146;254;Barad-wath;x;
1027;193;177;236;Gwathiraug;x;
1028;173;209;147;Eregwath;x;
1029;228;227;155;Haud-i-Naug;x;
1030;70;211;186;Minas Ithil;x;
1031;72;172;212;Cirith Ungol;x;
1032;154;14;109;1032;x;
1033;221;187;208;1033;x;
1034;61;32;255;1034;x;
1035;23;162;249;1035;x;
1036;200;95;207;1036;x;
1037;220;207;206;1037;x;
1038;80;163;187;1038;x;
1039;138;40;200;1039;x;
1040;71;48;202;1040;x;
1041;211;231;60;1041;x;
1042;40;222;91;1042;x;
1043;174;60;176;1043;x;
1044;150;144;36;1044;x;
1045;231;18;67;Hoardale;x;
1046;222;213;30;Garkash;x;
1047;62;144;246;Coron Iaur;x;
1048;222;196;177;1048;x;
1049;199;187;32;1049;x;
1050;205;167;6;1050;x;
1051;10;69;237;1051;x;
1052;239;118;31;1052;x;
1053;121;90;160;1053;x;
1054;30;208;142;Sairtheod;x;
1055;65;56;238;1055;x;
1056;36;126;50;1056;x;
1057;18;207;182;1057;x;
1058;224;27;55;Rhosgobel;x;
1059;36;202;145;Maethad;x;
1060;192;13;134;1060;x;
1061;183;229;104;1061;x;
1062;23;22;183;1062;x;
1063;221;105;212;Helstor;x;
1064;152;80;62;Vrakiabaurg;x;
1065;97;126;231;1065;x;
1066;46;177;97;1066;x;
1067;160;58;29;1067;x;
1068;7;196;117;1068;x;
1069;246;233;56;1069;x;
1070;58;61;212;1070;x;
1071;128;36;104;1071;x;
1072;221;164;60;Kala-murg;x;
1073;198;11;168;Dannenglor;x;
1074;207;174;181;Sunnagadal;x;
1075;176;53;27;1075;x;
1076;252;168;255;Estolad Mernael;x;
1077;83;198;135;Agistath;x;
1078;119;125;176;Sarn Lothduin;x;
1079;32;160;3;Vidus;x;
1080;80;125;141;Ashurz Maufurug;x;
1081;222;247;244;Amon Anghened;x;
1082;225;118;50;Tirnhirion;x;
1083;187;19;134;Sad Meryrn;x;
1084;196;234;236;Gostannon;x;
1085;78;81;168;Audaghaim;x;
1086;161;107;22;Aes Ruin;x;
1087;120;1;100;Parth Hithram;x;
1088;54;158;145;Urlurzu Nurn;x;
1089;145;204;227;Nurumurl;x;
1090;228;169;34;Gurthrant;x;
1091;43;144;157;1091;x;
1092;182;179;218;Ruskea Vene;x;
1093;134;113;168;Leiri;x;
1094;171;197;55;1094;x;
1095;93;95;58;1095;x;
1096;27;177;10;1096;x;
1097;91;203;11;1097;x;
1098;206;67;10;Mulkan Kaupunki;x;
1099;4;254;74;1099;x;
1100;1;170;51;Fornaith;x;
1101;36;153;98;Smalug;x;
1102;163;176;64;Naquath Hlain;x;
1103;28;218;108;Sad Morangol;x;
1104;44;250;83;1104;x;
1105;72;249;108;Amon Lanc;x;
1106;18;72;162;Lughash;x;
1107;95;217;52;Barad Morwatha;x;
1108;39;214;182;Torg;x;
1109;170;42;21;Garmadh-maudhul;x;
1110;147;48;226;Ceber Fanuin;x;
1111;208;163;87;1111;x;
1112;194;149;101;Burh Darni;x;
1113;11;109;161;Gorogrod;x;
1114;111;118;154;Burganstath;x;
1115;202;94;11;Dolentir;x;
1116;98;4;131;Lugdum;x;
1117;106;204;91;Viduvairibaurg;x;
1118;154;20;167;Mithechad;x;
1119;19;177;80;Eryn Dolen;x;
1120;21;119;22;Gathlata;x;
1121;137;223;192;Ras Arish;x;
1122;137;15;245;Hvarpende;x;
1123;165;183;139;Celebiant;x;
1124;217;184;73;1124;x;
1125;250;167;179;1125;x;
1126;104;49;242;1126;x;
1127;190;21;163;Men Harondor;x;
1128;174;144;194;Ausk Harmaka;x;
1129;133;157;137;Kas Marzuk;x;
1130;194;34;55;1130;x;
1131;148;69;172;1131;x;
1132;88;253;61;1132;x;
1133;241;169;15;Nurnen-dur;x;
1134;141;74;198;Cabeduath;x;
1135;241;142;158;1135;x;
1136;190;153;173;Rul;x;
1137;221;37;206;Ulurikon;x;
1138;28;149;151;Uyakdagul;x;
1139;54;117;222;Fhauga;x;
1140;96;241;78;Sammath Naur;x;
1141;89;187;174;Barad-dur;x;
1142;72;146;8;Mulburz;x;
1143;57;87;72;Kirithgal;x;
1144;253;200;60;Morigost;x;
1145;29;95;79;Orodir;x;
1146;6;86;233;Bar-Duath;x;
1147;206;87;194;Lug Wrasfotak;x;
1148;37;91;162;Ezir-Gurthrant;x;
1149;1;205;62;Thaurband;x;
1150;55;178;105;Nan Ungol;x;
1151;148;148;135;Kul-Tarkorul;x;
1152;6;204;178;Nargil;x;
1153;197;48;92;Nurnen;x;
1154;38;175;105;Virk-Ulgath;x;
1155;194;197;178;Zarok-Ioriag;x;
1156;21;4;208;Culduin;x;
1157;243;17;60;Tar-Ruinen;x;
1158;143;158;215;Seregost;x;
1159;155;143;137;Gaer Durlith;x;
1160;90;29;69;Barad Perras;x;
1161;213;72;86;Katund-Akul;x;
1162;254;4;195;Kra-Burzum;x;
1163;191;239;194;Zayarzot;x;
1164;135;242;149;Lugshar;x;
1165;167;24;22;Naerband;x;
1166;160;96;145;Ennyn Ur;x;
1167;171;143;10;Flaksharbtur;x;
1168;174;205;65;Digturmarr;x;
1169;130;165;136;Barad Ungol;x;
1170;173;46;97;Dath Nethryn;x;
1171;225;25;218;Kam Lagurz;x;
1172;144;106;78;1172;x;
1173;228;181;29;Dor Amarth;x;
1174;198;133;192;Nargroth;x;
1175;113;31;225;Nurza-Shuk;x;
1176;84;190;196;Caranduin;x;
1177;211;22;26;Barad Sereg;x;
1178;212;168;197;Esfar;x;
1179;248;185;200;Nurgost;x;
1180;109;139;158;Caran;x;
1181;93;84;118;Burkh Nurn;x;
1182;151;162;238;Tum Glamhoth;x;
1183;38;175;209;Luglurak;x;
1184;129;36;75;Qadjadar;x;
1185;58;102;132;Carn Telloth;x;
1186;129;160;9;Nan Morlith;x;
1187;2;60;110;Lug Ghurzun;x;
1188;71;169;76;Orduga-Aivaisa;x;
1189;174;188;3;Buth-Ovaisa;x;
1190;7;237;109;Lagari-Orath;x;
1191;53;228;101;Caras Othari;x;
1192;233;249;34;Carshram;x;
1193;100;203;4;Tiraba;x;
1194;63;151;154;Konzi;x;
1195;129;142;195;Scara;x;
1196;142;156;69;Henneth Annun;x;
1197;239;63;159;Shermat;x;
1198;11;235;134;Bar-en-Tinnen;x;
1199;245;229;33;Nayakul;x;
1200;235;242;71;Osgiliath Ithilien;x;
1201;72;241;44;Cair Andros;x;
1202;231;209;53;Hallorn;x;
1203;62;237;110;Barad Othnir;x;
1204;160;94;122;Barn-en-Dinnen;x;
1205;172;197;57;Trenas;x;
1206;171;197;114;Sindamos;x;
1207;157;180;131;Rianbar;x;
1208;223;228;156;Aludor;x;
1209;160;250;156;Bar Miruvor;x;
1210;79;141;85;Abad Elemir;x;
1211;29;106;146;Emyn Arnen;x;
1212;123;63;97;Telagar;x;
1213;122;116;157;Porosir;x;
1214;147;88;117;1214;x;
1215;157;183;224;1215;x;
1216;211;134;228;Duilwen;x;
1217;91;230;14;Celebros;x;
1218;178;170;219;Nan Girith;x;
1219;39;128;197;Aelin Veren;x;
1220;99;8;193;Cirith Negen;x;
1221;234;138;254;Haerondir;x;
1222;136;163;193;Caladuil;x;
1223;189;240;153;Imlad Ithil;x;
1224;118;127;200;Tel Belarin;x;
1225;5;99;138;Sarn Gebir;x;
1226;62;255;251;Amon Hen;x;
1227;201;46;145;Amon Lhaw;x;
1228;242;120;8;Bar Tarnaher;x;
1229;74;29;1;Caras Tolfalas;x;
1230;88;45;252;Gilros;x;
1231;4;97;211;1231;x;
1232;126;199;226;1232;x;
1233;39;92;237;1233;x;
1234;247;111;136;1234;x;
1235;104;70;163;Toltir;x;
1236;173;163;160;Grishbalt;x;
1237;210;252;8;1237;x;
1238;87;141;69;1238;x;
1239;137;44;29;Nehirin;x;
1240;122;83;77;Darbara;x;
1241;189;17;97;1241;x;
1242;85;200;213;1242;x;
1243;89;64;229;1243;x;
1244;82;137;75;1244;x;
1245;51;129;247;Ankadar;x;
1246;89;114;107;1246;x;
1247;225;177;202;1247;x;
1248;108;104;203;1248;x;
1249;91;36;114;1249;x;
1250;86;178;57;1250;x;
1251;170;164;246;1251;x;
1252;69;163;99;1252;x;
1253;99;219;100;1253;x;
1254;30;201;241;1254;x;
1255;165;96;232;1255;x;
1256;144;85;123;1256;x;
1257;232;175;146;Nurbaqal;x;
1258;106;16;72;Abaliq-dur;x;
1259;125;60;220;Sadetar;x;
1260;87;87;112;Bar Hurin;x;
1261;200;30;116;1261;x;
1262;107;167;88;Cormallen;x;
1263;136;142;105;Udun;x;
1264;138;242;161;Bash;x;
1265;77;119;74;Kogoruhn;x;
1266;122;102;145;Faltor Gam;x;
1267;224;123;167;Lugulbanda;x;
1268;250;33;208;Shindram;x;
1269;169;200;162;Dashte;x;
1270;173;205;17;Lashkarg;x;
1271;219;172;235;Dor Firnen;x;
1272;174;77;234;1272;x;
1273;176;73;47;Eorcan;x;
1274;111;132;169;1274;x;
1275;42;132;106;1275;x;
1276;193;214;240;1276;x;
1277;84;185;58;1277;x;
1278;203;26;130;1278;x;
1279;38;151;252;1279;x;
1280;16;218;96;1280;x;
1281;114;172;193;1281;x;
1282;26;133;139;Dundok;x;
1283;163;91;162;1283;x;
1284;198;166;188;Echad Mothelen;x;
1285;206;246;185;Durburz-Stazg;x;
1286;69;249;251;Gorotham;x;
1287;245;102;82;Burgul-Stazg;x;
1288;126;152;62;Lathbear;x;
1289;199;159;228;1289;x;
1290;222;71;136;Nan Lithad;x;
1291;123;27;48;1291;x;
1292;42;181;244;Tir Serni;x;
1293;16;8;215;Lalomen;x;
1294;55;100;66;Dol Calimir;x;
1295;134;51;235;Bar Orchaldor;x;
1296;42;135;216;Bar Novond;x;
1297;86;43;221;Minas Brathil;x;
1298;113;247;61;Ost Anglebed;x;
1299;79;139;15;Dimrost;x;
1300;184;200;207;Minas Anor;x;
1301;213;169;242;Pelennor;x;
1302;19;160;241;Osgiliath Anorien;x;
1303;101;160;191;Pelargir;x;
1304;6;203;226;Loeg Balimur;x;
1305;227;118;17;Lebinor;x;
1306;215;101;100;Gaersul;x;
1307;11;77;22;Pellas;x;
1308;112;33;99;Malrach;x;
1309;111;227;57;Emlin;x;
1310;97;154;57;1310;x;
1311;212;36;247;Bar Aroth;x;
1312;86;35;144;Harlond;x;
1313;54;134;91;Minas Arthor;x;
1314;143;179;140;Bar Erui;x;
1315;61;192;126;1315;x;
1316;115;224;1;Barad Laer;x;
1317;65;127;208;Barad Hyarmen;x;
1318;125;210;133;Pend Lithui;x;
1319;71;57;101;1319;x;
1320;68;65;229;Fanuilond;x;
1321;87;142;204;Lebinnevet;x;
1322;66;210;168;Linhir;x;
1323;160;20;168;Thargelon;x;
1324;159;21;93;Bar Luindol;x;
1325;77;86;83;Minas Arnach;x;
1326;99;206;81;1326;x;
1327;63;199;102;Bozorg;x;
1328;227;231;177;Lorilad;x;
1329;196;52;11;1329;x;
1330;34;50;75;Caragost;x;
1331;157;96;98;Imloth Melui;x;
1332;98;237;248;Bar Melui;x;
1333;7;59;41;Minas Imduin;x;
1334;182;192;112;1334;x;
1335;42;25;178;Echorost;x;
1336;136;247;152;Drambor;x;
1337;92;74;239;Lochen;x;
1338;188;84;233;Bar Tumladen;x;
1339;79;18;42;1339;x;
1340;30;247;84;Iaurost;x;
1341;142;92;247;1341;x;
1342;96;38;111;1342;x;
1343;59;55;141;Glorlach;x;
1344;213;3;7;Lanhiriath;x;
1345;76;69;155;Lanrain;x;
1346;112;205;53;Brindalin;x;
1347;164;45;153;1347;x;
1348;252;49;255;Lindon;x;
1349;190;21;143;Arnbad;x;
1350;159;109;44;Maustazg;x;
1351;243;83;101;Suth-torr;x;
1352;153;103;131;Ossarnen;x;
1353;135;228;23;Calembel;x;
1354;26;184;67;Ethring;x;
1355;196;244;226;1355;x;
1356;253;48;182;1356;x;
1357;184;141;217;1357;x;
1358;190;226;31;1358;x;
1359;167;221;209;1359;x;
1360;100;239;111;1360;x;
1361;91;82;153;Sarlond;x;
1362;82;31;197;Galibur;x;
1363;174;145;63;Tyll Ernil;x;
1364;229;156;224;Cirith Dunrandir;x;
1365;14;161;43;Amrunaur;x;
1366;40;131;59;Thonfalas;x;
1367;97;204;124;Andram;x;
1368;185;200;188;Cum Taran;x;
1369;150;83;181;Imrabad;x;
1370;34;249;250;Parth Uilos;x;
1371;206;253;228;1371;x;
1372;45;130;29;Nargond;x;
1373;14;77;21;Rama;x;
1374;153;6;73;Bar Algund;x;
1375;178;17;144;1375;x;
1376;132;7;175;Cairost;x;
1377;82;126;46;Kolhabar;x;
1378;219;11;143;Tir Sollen;x;
1379;214;192;184;Endil;x;
1380;127;115;76;Tyliand;x;
1381;133;166;242;Indilzar;x;
1382;50;188;140;Ostara;x;
1383;72;244;112;Eregost;x;
1384;92;129;61;Raudfern;x;
1385;253;184;153;1385;x;
1386;253;184;124;Lond Tathren;x;
1387;119;39;174;Bar-crib;x;
1388;211;192;203;Catarinabad;x;
1389;110;144;118;Tarnost;x;
1390;226;142;234;Tauren;x;
1391;179;228;81;Rosuldrie;x;
1392;56;200;49;Sigilbad;x;
1393;145;21;190;Tir Edrain;x;
1394;242;202;110;Bar Lymen;x;
1395;181;56;119;Tharas;x;
1396;222;251;205;Bar Gilraen;x;
1397;11;111;149;Bar Gilcudor;x;
1398;248;103;37;Herevorn;x;
1399;6;182;226;1399;x;
1400;124;133;31;1400;x;
1401;74;226;236;1401;x;
1402;152;99;49;1402;x;
1403;71;88;214;Dol Amroth;x;
1404;10;185;175;Rohallor;x;
1405;122;92;19;Bar Uial;x;
1406;29;66;47;Bar Haeron;x;
1407;227;159;219;Tir Faroth;x;
1408;229;173;198;Glanhir;x;
1409;123;139;180;Spathlin;x;
1410;241;121;241;1410;x;
1411;155;151;117;1411;x;
1412;100;54;223;Cul Veleg;x;
1413;92;192;121;Dol Tarlang;x;
1414;175;192;233;1414;x;
1415;119;114;152;1415;x;
1416;90;21;247;1416;x;
1417;119;189;41;1417;x;
1418;244;202;203;1418;x;
1419;159;121;121;1419;x;
1420;197;20;47;1420;x;
1421;70;118;159;Barad Nir;x;
1422;240;146;245;Cul Bin;x;
1423;119;127;153;1423;x;
1424;208;68;125;1424;x;
1425;163;217;241;1425;x;
1426;199;249;204;Parth Ruscar;x;
1427;45;245;47;1427;x;
1428;151;70;126;1428;x;
1429;109;28;184;1429;x;
1430;104;130;254;1430;x;
1431;156;104;213;Imlad Angren;x;
1432;208;33;176;Dol Faeren;x;
1433;36;180;50;Erech;x;
1434;108;254;227;Nineryn;x;
1435;149;130;50;1435;x;
1436;82;217;168;1436;x;
1437;124;179;102;Edhellond;x;
1438;183;239;20;Annubad;x;
1439;191;34;180;1439;x;
1440;133;217;170;1440;x;
1441;63;145;14;Lond Cobas;x;
1442;151;202;187;1442;x;
1443;19;116;58;His-Urdan;x;
1444;242;117;167;Thinglad;x;
1445;72;206;6;Thorlorien;x;
1446;144;92;20;Haldirith;x;
1447;245;84;101;Sad Gilthiriad;x;
1448;72;151;17;Hythe;x;
1449;100;187;69;Caras Galadhon;x;
1450;156;123;40;Lind-or-Burum;x;
1451;159;255;174;Thrugrim;x;
1452;22;124;186;Limbar;x;
1453;73;69;204;Limlaith;x;
1454;220;138;163;Ongushar;x;
1455;114;143;63;Hawrim-Taigh;x;
1456;14;198;141;Cerin Amroth;x;
1457;37;168;89;Taur Hith;x;
1458;169;209;136;Nelthil;x;
1459;88;249;9;Lamghold;x;
1460;235;208;96;Burh Tawik;x;
1461;165;22;208;Forlaw;x;
1462;162;15;38;Burh Ethe;x;
1463;147;100;35;Wyrmdelf;x;
1464;134;44;30;1464;x;
1465;197;108;112;Tirith Limlaith;x;
1466;156;34;215;Joahkin;x;
1467;47;159;68;Tirith Anduin;x;
1468;221;163;228;Nin Stazg;x;
1469;89;85;57;Clivin;x;
1470;147;226;99;Randgar;x;
1471;50;47;182;Elthengels;x;
1472;47;223;118;Forodlo;x;
1473;169;115;90;Byre Tor;x;
1474;115;234;3;Garsig;x;
1475;117;186;185;Walstow;x;
1476;190;82;146;Minas Rant;x;
1477;203;41;231;Len Arad;x;
1478;175;131;99;Gwanlend;x;
1479;104;71;239;Calennar;x;
1480;31;174;187;Formenlos;x;
1481;150;176;85;Onodrith;x;
1482;86;28;196;Athrad Ononlo;x;
1483;28;204;245;Aron Ered;x;
1484;153;11;7;Lisgarath;x;
1485;176;40;86;Calenhad;x;
1486;246;79;62;Imdorad;x;
1487;250;251;148;Bar Astirian;x;
1488;81;152;108;Agarnaith;x;
1489;5;253;206;Amon Dim;x;
1490;200;83;213;Thinbar;x;
1491;218;200;174;Talath Anor;x;
1492;14;146;66;Aranelaith;x;
1493;73;102;121;Tir Elena;x;
1494;32;67;215;Dol Caranthan;x;
1495;168;96;37;Len Parmuil;x;
1496;62;14;89;Dunmardo;x;
1497;243;65;190;Erelas;x;
1498;240;115;207;Pel Enaid;x;
1499;73;143;223;Calost;x;
1500;78;135;110;Sindar;x;
1501;5;120;155;Eilenach;x;
1502;43;216;5;Nardos;x;
1503;41;191;161;1503;x;
1504;43;195;166;1504;x;
1505;177;132;157;Gorbelgod;x;
1506;101;101;232;Ornen;x;
1507;150;123;246;Calmirie;x;
1508;85;140;30;Nan Losseithel;x;
1509;96;241;39;Sarnen;x;
1510;191;166;62;1510;x;
1511;23;184;84;1511;x;
1512;41;217;231;1512;x;
1513;239;220;102;Minas Andhen;x;
1514;162;129;153;1514;x;
1515;25;242;5;Barad Tong;x;
1516;251;63;21;Caleneithel;x;
1517;136;112;237;Barad Loen;x;
1518;92;171;226;1518;x;
1519;91;108;255;1519;x;
1520;10;91;247;1520;x;
1521;233;233;129;1521;x;
1522;220;209;250;Rendul;x;
1523;204;56;233;Corgonin;x;
1524;151;245;249;1524;x;
1525;156;240;151;1525;x;
1526;80;51;127;Freawul;x;
1527;165;234;134;Thrihyrne;x;
1528;157;215;59;Asirac;x;
1529;187;69;49;Rendar;x;
1530;123;5;170;Freaham;x;
1531;110;125;92;Derwath;x;
1532;47;85;109;Marr-Hu;x;
1533;32;144;242;Cum Arelaid;x;
1534;136;44;143;Ehuir;x;
1535;14;97;132;Garthost;x;
1536;135;161;27;Geann-a-Lish;x;
1537;60;214;178;Vervain;x;
1538;15;207;1;Eithel Amar;x;
1539;173;47;221;Barad Maethor;x;
1540;36;154;19;Amon Roch;x;
1541;166;100;128;Ethraid Engrin;x;
1542;77;115;183;Dun Caladach;x;
1543;77;19;141;Voiricurr;x;
1544;225;9;243;Dol Baran;x;
1545;174;120;1;Nan Angrenost;x;
1546;240;160;148;Angrenost;x;
1547;79;243;97;Gineard;x;
1548;41;119;74;Scylfig;x;
1549;6;76;241;Dunlostir;x;
1550;129;199;146;Ungund;x;
1551;49;143;166;Klothrat;x;
1552;63;211;250;Lufut-mos;x;
1553;219;95;14;Eaworth;x;
1554;39;114;249;Taur Losseithel;x;
1555;227;121;183;Legrin;x;
1556;236;211;237;Lancrast;x;
1557;154;164;11;Jevinnen;x;
1558;185;108;163;Iant Losseithel;x;
1559;2;243;192;Swefnic;x;
1560;240;144;80;Slawsun;x;
1561;75;116;190;Deeping Coomb;x;
1562;106;35;251;Oreald;x;
1563;51;49;19;Witegawic;x;
1564;168;2;159;1564;x;
1565;174;118;170;Arailt;x;
1566;57;217;125;Druwaur;x;
1567;102;134;69;Hariyarn;x;
1568;37;212;248;Wrethersun;x;
1569;193;10;232;Oser;x;
1570;104;229;171;Carreglyn;x;
1571;142;104;161;Bres;x;
1572;59;197;177;Aubad;x;
1573;205;68;42;Choil Caerdh;x;
1574;84;145;73;Treforn;x;
1575;63;234;191;Turukulon;x;
1576;118;137;246;1576;x;
1577;50;110;201;1577;x;
1578;103;83;141;Carnach;x;
1579;220;15;30;1579;x;
1580;106;56;238;1580;x;
1581;228;206;245;Dunbog;x;
1582;186;179;239;Cirith Nimrais;x;
1583;33;185;127;1583;x;
1584;114;229;11;1584;x;
1585;178;130;124;1585;x;
1586;207;94;64;1586;x;
1587;208;158;214;1587;x;
1588;40;59;250;Cabed Araheledh;x;
1589;17;150;240;1589;x;
1590;125;39;125;1590;x;
1591;116;221;189;1591;x;
1592;220;112;133;Umb Dolen;x;
1593;4;165;93;1593;x;
1594;226;34;7;1594;x;
1595;35;98;4;1595;x;
1596;28;121;97;1596;x;
1597;156;102;67;1597;x;
1598;40;54;236;1598;x;
1599;41;136;243;Tol Girlon;x;
1600;147;50;172;Annon Baran;x;
1601;153;93;175;Estuir Brerinor;x;
1602;153;117;234;Caras Celairnen;x;
1603;215;162;56;Metraith;x;
1604;124;52;130;Arthrad Sarn;x;
1605;96;183;105;Fornost Erain;x;
1606;105;118;169;Bar Perilussi;x;
1607;251;178;118;Pinnath Ceren;x;
1608;113;67;83;Rood;x;
1609;242;8;48;Annuminas;x;
1610;235;217;199;Tarmabar;x;
1611;63;106;235;Pinnath Aelinhith;x;
1612;161;30;28;Tharbad;x;
1613;154;162;59;Sairinan;x;
1614;234;253;104;Belsen Sarn;x;
1615;130;124;218;Taure Vinyalindale;x;
1616;39;128;116;Correna;x;
1617;223;241;204;Dwaling;x;
1618;100;60;251;Galabas;x;
1619;197;112;117;Nangelin;x;
1620;208;171;228;Anristanan;x;
1621;193;90;97;Michinnec;x;
1622;137;227;135;Emyn Galen;x;
1623;123;135;123;Nimeithel Sarn;x;
1624;195;185;111;Aelinhith;x;
1625;100;236;152;Tumdathar;x;
1626;190;210;117;Hirholt;x;
1627;190;121;119;Rond Morvin;x;
1628;93;117;230;Minas Hyarromenyaron;x;
1629;34;86;11;Rondorro;x;
1630;151;85;141;Nirmolean;x;
1631;2;103;186;Cameth Brin;x;
1632;79;91;218;Amon Sul;x;
1633;185;147;158;Creb Durga;x;
1634;27;233;153;Ro-molborn;x;
1635;86;229;33;Bareketta;x;
1636;104;185;15;Cor Wilishar;x;
1637;210;39;198;Minas Girithlin;x;
1638;236;69;100;1638;x;
1639;6;69;246;Balost;x;
1640;119;11;187;Suduri;x;
1641;79;82;58;Lond Daer;x;
1642;15;185;255;Andrath;x;
1643;183;33;176;Nothva Rhaglaw;x;
1644;37;118;254;Herubar Gular;x;
1645;61;58;171;Iant Methed;x;
1646;143;246;29;Cillien;x;
1647;159;96;79;Larach Duhnnan;x;
1648;153;32;70;Fennas Drunin;x;
1649;62;6;124;Talugdaeri;x;
1650;205;114;157;Nadior;x;
1651;135;28;54;Forondir;x;
1652;235;17;106;Dirdabor;x;
1653;160;31;165;Calthiel;x;
1654;37;221;219;Telwaen;x;
1655;252;228;166;Ilfin;x;
1656;222;236;225;Carn Gasadaer;x;
1657;133;62;121;Cithrenor;x;
1658;217;122;190;Annithir;x;
1659;69;179;114;Caranthel;x;
1660;111;51;74;Cithiel;x;
1661;40;16;185;Dol Nendin;x;
1662;62;240;63;Nidada;x;
1663;176;134;99;Filimer;x;
1664;147;219;224;Edras;x;
1665;108;232;180;Minas Brethil;x;
1666;85;31;62;Thuin Boid;x;
1667;88;70;159;Soas;x;
1668;64;229;143;Tharchel;x;
1669;50;66;5;Aspar;x;
1670;48;104;4;Dinach;x;
1671;23;146;255;Redhel;x;
1672;94;180;224;Herwen;x;
1673;51;186;144;Gundiok;x;
1674;3;132;8;Brildil;x;
1675;122;52;73;Talsir;x;
1676;150;238;201;Iarond;x;
1677;37;193;84;Amrelor;x;
1678;177;225;130;Udanir;x;
1679;51;48;192;Daelmoth;x;
1680;216;195;195;Urdrond;x;
1681;43;100;66;Althil;x;
1682;175;24;231;Geleborn;x;
1683;91;216;29;Benglaras;x;
1684;163;175;238;Dongril;x;
1685;69;61;124;Gwahilmoth;x;
1686;202;241;182;Argond;x;
1687;236;84;135;Helegnel;x;
1688;188;199;232;Adandor;x;
1689;224;17;13;Tharaman;x;
1690;67;165;179;Arading;x;
1691;51;40;10;Amlolas;x;
1692;142;236;49;Bregnas;x;
1693;10;223;72;Bondor;x;
1694;162;121;134;Seren;x;
1695;78;107;36;Edhelas;x;
1696;53;42;116;Allimir;x;
1697;183;89;227;Thaendor;x;
1698;53;114;40;Habarist;x;
1699;169;252;134;Gwaelin;x;
1700;147;88;74;Tiramarth;x;
1701;150;32;220;Esgarnen;x;
1702;45;133;16;Nelval;x;
1703;176;233;148;Iant Baranduin;x;
1704;7;133;52;Fanduin;x;
1705;252;96;115;Andrin;x;
1706;155;232;17;Nilenel;x;
1707;39;199;159;Minas Malloth;x;
1708;43;251;76;Faelond;x;
1709;59;11;156;Firaen;x;
1710;134;7;172;Anglor;x;
1711;49;157;23;Aradhras;x;
1712;31;247;247;Larad;x;
1713;131;180;217;Enerond;x;
